RegionID,FileName,LoopDepth,IterationSpace,BasicBlocks,IntArithmetic,FloatArithmetic,IntMultiply,FloatMultiply,IntDivision,FloatDivision,SpecialFunctions,FMAOperations,Loads,Stores,BytesRead,BytesWritten,StrideClass,IndirectAccesses,ReductionVars,FunctionCalls,ArraysAccessed,BranchCount,SerialTime,OpenMP3Time,OpenMP45ResidentTime,OpenMP45ObservedTime,OpenMP45IsolatedTime,OpenACCResidentTime,OpenACCObservedTime,OpenACCIsolatedTime
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_400000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_500000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_600000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_700000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_800000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_900000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_1000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_2000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_3000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_4000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_5000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_6000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_7000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_8000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_9000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_10000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_20000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_30000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_40000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_50000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_60000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_70000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_80000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_90000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_100000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_200000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_300000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_400000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_500000000.c,3,-1,9,5,1,0,3,0,0,0,1,4,2,32,16,2,0,0,0,2,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-syrk_serial_N_600000000.c,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_1.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_2.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_3.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_4.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_5.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_6.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_7.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_8.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_9.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_10.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_11.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_12.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_13.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_14.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_15.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_16.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_17.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_18.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_19.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_20.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_21.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_22.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_23.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_24.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_25.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_26.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_27.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_28.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_29.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_30.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_31.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_32.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_33.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_34.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_35.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_36.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_37.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_38.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_39.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_40.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_41.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_42.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_43.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_44.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_45.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_46.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_47.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_48.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_49.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_50.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_51.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_52.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_53.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_54.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_55.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_56.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_57.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_58.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_59.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_60.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_61.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_62.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_63.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_64.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_65.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_66.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_67.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_68.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-blas-trmm_serial_M_69.c,2,-1,6,2,1,0,2,0,0,0,1,4,2,32,16,2,0,0,0,2,1,,,,,,,,
